id,question,value,section,type,subtype,self_or_others,q_condensed,q_word,q_id
148,I will value classroom education ____.,3,Survey,Cultural,Education,2,Classroom Ed (I),Classroom Ed ,18
148,I believe people will pursue relationships or intimate interactions online or via technology ____.,4,Survey,Social-Cultural,Lifestyle,1,Relationships (O),Relationships ,19
148,I will pursue relationships or intimate interactions online or via technology ____.,3,Survey,Social-Cultural,Lifestyle,2,Relationships (I),Relationships ,19
148,I believe people will travel ____.,3,Survey,Social-Cultural,Transportation,1,Travel (O),Travel ,20
148,I will travel ____.,3,Survey,Social-Cultural,Transportation,2,Travel (I),Travel ,20
148,I believe people will touch their faces ____.,1,Survey,Social-Cultural,Hygiene,1,Touch Face (O),Touch Face ,21
148,I will touch my face ____.,2,Survey,Social-Cultural,Hygiene,2,Touch Face (I),Touch Face ,21
148,"I believe people will practice safer hygiene in public (e.g. properly covering coughs/sneezes, staying home if sick).",5,Survey,Social-Cultural,Hygiene,1,Public Hygiene (O),Public Hygiene ,22
148,"I will practice safer hygiene in public (e.g. properly covering coughs/sneezes, staying home if sick).",5,Survey,Social-Cultural,Hygiene,2,Public Hygiene (I),Public Hygiene ,22
148,"I believe people will feel more comfortable reminding others about safe public hygiene (e.g. covering cough, not touching face).",4,Survey,Social-Cultural,Hygiene,1,Remind Others (O),Remind Others ,23
148,"I will feel more comfortable reminding others about safe public hygiene (e.g. covering cough, not touching face).",4,Survey,Social-Cultural,Hygiene,2,Remind Others (I),Remind Others ,23
148,I believe people will be ____ trustful of medical professionals.,4,Survey,Policy,Health,1,Trust Doctors (O),Trust Doctors ,24
148,I will be ____ trustful of medical professionals.,3,Survey,Policy,Health,2,Trust Doctors (I),Trust Doctors ,24
148,I believe people will have ____ trust in vaccines.,4,Survey,Policy,Health,1,Trust Vaccines (O),Trust Vaccines ,25
148,I will have ____ trust in vaccines.,3,Survey,Policy,Health,2,Trust Vaccines (I),Trust Vaccines ,25
148,"I believe people will do ____ to maintain their personal wellness (e.g. eat healthfully, exercise, practice work-life balance).",4,Survey,Cultural,Well-being,1,Wellness (O),Wellness ,26
148,"I will do ____ to maintain my personal wellness (e.g. eat healthfully, exercise, practice work-life balance).",4,Survey,Cultural,Well-being,2,Wellness (I),Wellness ,26
148,I believe people will practice ____ hygiene during annual flu seasons.,4,Survey,Social-Cultural,Hygiene,1,Flu Season (O),Flu Season ,27
148,I will practice ______ hygiene during annual flu seasons.,4,Survey,Social-Cultural,Hygiene,2,Flu Season (I),Flu Season ,27
148,I believe people will have ____ trust in their government.,2,Survey,Political,-,1,Trust Gov (O),Trust Gov ,28
148,I will have ____ trust in my government.,1,Survey,Political,-,2,Trust Gov (I),Trust Gov ,28
148,I see myself as introverted or reserved.,5,Closing,General,-,2,Introverted,NA,29
148,I see myself as extroverted or outgoing.,2,Closing,General,-,2,Extroverted,NA,29
148,The COVID-19 pandemic has greatly affected my daily life.,2,Closing,General,-,2,Greatly Affected Me,NA,30
148,The COVID-19 pandemic has greatly affected those closest to me (can include friends and family).,4,Closing,General,-,1,Greatly Affected Closest,NA,30
148,"(Optional) If you would like, please share how the COVID-19 pandemic has personally affected you.",NA,Closing,General,-,2,Optional (1),NA,31
148,(Optional) What's the first thing you will do once quarantine is fully lifted and there is no risk of another wave of infection?,Eat at a restaurant,Closing,General,-,2,Optional (2),NA,31
149,I believe people will return to using hand shakes and/or other physical greetings.,3,Survey,Social-Cultural,Hygiene,1,Hand Shakes (O),Hand Shakes ,1
149,I will return to using hand shakes and/or other physical greetings.,4,Survey,Social-Cultural,Hygiene,2,Hand Shakes (I),Hand Shakes ,1
149,"Due to the evidence of environmental benefit during the pandemic (e.g. reduced pollution), I believe people will be more climate conscious.",2,Survey,Policy,Climate,1,Climate Conscious (O),Climate Conscious ,2
149,"Due to the evidence of environmental benefit during the pandemic (e.g. reduced pollution), I will be more climate conscious.",5,Survey,Policy,Climate,2,Climate Conscious (I),Climate Conscious ,2
149,"I believe people will practice healthier digital habits (e.g. screen time limits, responsible online discourse).",4,Survey,Cultural,Well-being,1,Digital Habits (O),Digital Habits ,3
149,"I will practice healthier digital habits (e.g. screen time limits, responsible online discourse).",5,Survey,Cultural,Well-being,2,Digital Habits (I),Digital Habits ,3
149,"I believe people will avoid crowded areas more (e.g. concerts, theme parks).",3,Survey,Social-Cultural,Lifestyle,1,Avoid Crowds (O),Avoid Crowds ,4
149,"I will avoid crowded areas more (e.g. concerts, theme parks).",2,Survey,Social-Cultural,Lifestyle,2,Avoid Crowds (I),Avoid Crowds ,4
149,"I believe people will use public transportation less, if possible.",5,Survey,Social-Cultural,Transportation,1,Public Transport (O),Public Transport ,5
149,"I will use public transportation less, if possible.",5,Survey,Social-Cultural,Transportation,2,Public Transport (I),Public Transport ,5
149,"I believe people will save money more, rather than spend it.",2,Survey,Social-Cultural,Lifestyle,1,Save Money (O),Save Money ,6
149,"I will save money more, rather than spend it.",4,Survey,Social-Cultural,Lifestyle,2,Save Money (I),Save Money ,6
149,I believe people will think more before making impulsive purchases.,2,Survey,Social-Cultural,Lifestyle,1,Impulse Buy (O),Impulse Buy ,7
149,I will think more before making impulsive purchases.,3,Survey,Social-Cultural,Lifestyle,2,Impulse Buy (I),Impulse Buy ,7
149,I believe people will work harder to foster family and/or community ties.,3,Survey,Cultural,Well-being,1,Fam/Comm Ties (O),Fam/Comm Ties ,8
149,I will work harder to foster family and/or community ties.,3,Survey,Cultural,Well-being,2,Fam/Comm Ties (I),Fam/Comm Ties ,8
149,I believe people will seek out more evidence-based information.,3,Survey,Policy,Science,1,Evidence-Based Info (O),Evidence-Based Info ,9
149,I will seek out more evidence-based information.,3,Survey,Policy,Science,2,Evidence-Based Info (I),Evidence-Based Info ,9
149,"I believe people will be more comfortable acting independently (e.g. spending time alone, practicing personal hobbies or at-home activities).",4,Survey,Cultural,Well-being,1,Independent (O),Independent ,10
149,"I will be more comfortable acting independently (e.g. spending time alone, practicing personal hobbies or at-home activities).",5,Survey,Cultural,Well-being,2,Independent (I),Independent ,10
149,"I believe people will work more remotely, if possible.",4,Survey,Social-Cultural,Work,1,Work Remotely (O),Work Remotely ,11
149,"I will work more remotely, if possible.",5,Survey,Social-Cultural,Work,2,Work Remotely (I),Work Remotely ,11
149,"I believe people will use digital commerce, companies, and platforms ____.",3,Survey,Social-Cultural,Lifestyle,1,Digital Commerce (O),Digital Commerce ,12
149,"I will use digital commerce, companies, and platforms ____.",3,Survey,Social-Cultural,Lifestyle,2,Digital Commerce (I),Digital Commerce ,12
149,I believe people will use technology ____.,2,Survey,Social-Cultural,Work,1,Technology Use (O),Technology Use ,13
149,I will use technology ____.,2,Survey,Social-Cultural,Work,2,Technology Use (I),Technology Use ,13
149,"I believe people will be more politically liberal (e.g. vote for universal healthcare, more government aid).",3,Survey,Political,-,1,Liberal (O),Liberal ,14
149,"I will be more politically liberal (e.g. vote for universal healthcare, more government aid).",5,Survey,Political,-,2,Liberal (I),Liberal ,14
149,"I believe people will be more politically conservative (e.g. vote for healthcare marketplace, less government aid).",3,Survey,Political,-,1,Conservative (O),Conservative ,15
149,"I will be more politically conservative (e.g. vote for healthcare marketplace, less government aid).",1,Survey,Political,-,2,Conservative (I),Conservative ,15
149,I believe people will carry masks and/or hand sanitizer around with them as a precaution.,5,Survey,Social-Cultural,Hygiene,1,Carry Masks (O),Carry Masks ,16
149,I will carry a mask and/or hand sanitizer around with me as a precaution.,4,Survey,Social-Cultural,Hygiene,2,Carry Masks (I),Carry Masks ,16
149,I believe people will be ____ globally aware (e.g. feel the importance of global connections and cooperation).,3,Survey,Social-Cultural,Cooperation,1,Globally Aware (O),Globally Aware ,17
149,I will be ____ globally aware (e.g. feel the importance of global connections and cooperation).,3,Survey,Social-Cultural,Cooperation,2,Globally Aware (I),Globally Aware ,17
149,I believe people will value classroom education ____.,5,Survey,Cultural,Education,1,Classroom Ed (O),Classroom Ed ,18
149,I will value classroom education ____.,4,Survey,Cultural,Education,2,Classroom Ed (I),Classroom Ed ,18
149,I believe people will pursue relationships or intimate interactions online or via technology ____.,2,Survey,Social-Cultural,Lifestyle,1,Relationships (O),Relationships ,19
149,I will pursue relationships or intimate interactions online or via technology ____.,2,Survey,Social-Cultural,Lifestyle,2,Relationships (I),Relationships ,19
149,I believe people will travel ____.,5,Survey,Social-Cultural,Transportation,1,Travel (O),Travel ,20
149,I will travel ____.,5,Survey,Social-Cultural,Transportation,2,Travel (I),Travel ,20
149,I believe people will touch their faces ____.,2,Survey,Social-Cultural,Hygiene,1,Touch Face (O),Touch Face ,21
149,I will touch my face ____.,1,Survey,Social-Cultural,Hygiene,2,Touch Face (I),Touch Face ,21
149,"I believe people will practice safer hygiene in public (e.g. properly covering coughs/sneezes, staying home if sick).",3,Survey,Social-Cultural,Hygiene,1,Public Hygiene (O),Public Hygiene ,22
149,"I will practice safer hygiene in public (e.g. properly covering coughs/sneezes, staying home if sick).",5,Survey,Social-Cultural,Hygiene,2,Public Hygiene (I),Public Hygiene ,22
149,"I believe people will feel more comfortable reminding others about safe public hygiene (e.g. covering cough, not touching face).",4,Survey,Social-Cultural,Hygiene,1,Remind Others (O),Remind Others ,23
149,"I will feel more comfortable reminding others about safe public hygiene (e.g. covering cough, not touching face).",5,Survey,Social-Cultural,Hygiene,2,Remind Others (I),Remind Others ,23
149,I believe people will be ____ trustful of medical professionals.,3,Survey,Policy,Health,1,Trust Doctors (O),Trust Doctors ,24
149,I will be ____ trustful of medical professionals.,3,Survey,Policy,Health,2,Trust Doctors (I),Trust Doctors ,24
149,I believe people will have ____ trust in vaccines.,3,Survey,Policy,Health,1,Trust Vaccines (O),Trust Vaccines ,25
149,I will have ____ trust in vaccines.,3,Survey,Policy,Health,2,Trust Vaccines (I),Trust Vaccines ,25
149,"I believe people will do ____ to maintain their personal wellness (e.g. eat healthfully, exercise, practice work-life balance).",4,Survey,Cultural,Well-being,1,Wellness (O),Wellness ,26
149,"I will do ____ to maintain my personal wellness (e.g. eat healthfully, exercise, practice work-life balance).",3,Survey,Cultural,Well-being,2,Wellness (I),Wellness ,26
149,I believe people will practice ____ hygiene during annual flu seasons.,5,Survey,Social-Cultural,Hygiene,1,Flu Season (O),Flu Season ,27
149,I will practice ______ hygiene during annual flu seasons.,4,Survey,Social-Cultural,Hygiene,2,Flu Season (I),Flu Season ,27
149,I believe people will have ____ trust in their government.,2,Survey,Political,-,1,Trust Gov (O),Trust Gov ,28
149,I will have ____ trust in my government.,1,Survey,Political,-,2,Trust Gov (I),Trust Gov ,28
149,I see myself as introverted or reserved.,3,Closing,General,-,2,Introverted,NA,29
149,I see myself as extroverted or outgoing.,3,Closing,General,-,2,Extroverted,NA,29
149,The COVID-19 pandemic has greatly affected my daily life.,5,Closing,General,-,2,Greatly Affected Me,NA,30
149,The COVID-19 pandemic has greatly affected those closest to me (can include friends and family).,4,Closing,General,-,1,Greatly Affected Closest,NA,30
149,"(Optional) If you would like, please share how the COVID-19 pandemic has personally affected you.","I have found myself more grateful for the things that were easily accessible (everyday activities, groceries etc.) before all this started but also thankful for the health of myself and wellbeing as others have it much worse. Lots of self and life reflecting as difficult as times can be feeling trapped.",Closing,General,-,2,Optional (1),NA,31
